index_definition,anchor_type,direction,family,commodity,episodes,draw_universe_episodes,mean_return,median_return,positive_share,return_direction,sign_agreement,standard_error,t_statistic,confidence_level,ci_lower,ci_upper,bootstrap_p_value,bootstrap_p_value_method,centered_p_value,studentized_p_value,studentized_ci_lower,studentized_ci_upper,studentized_valid_replicates,studentized_status,bootstrap_bh_q_value,reject_bootstrap_fdr,reject_bootstrap_raw
oni,observable,cold,candidates,Palm oil,17,17,0.164901490546218,0.14562282086708445,0.5882352941176471,positive,True,0.10790897719928295,1.5281535867185827,0.95,-0.028620930665757095,0.3813157416042717,0.15908409159084091,studentized,0.11868813118688132,0.15908409159084091,-0.03242944061096728,0.46630863345040885,10000,estimated,0.38373085768346243,False,
oni,observable,cold,candidates,"Rice, Thai 5%",17,17,0.14101755998947935,0.0383007861743605,0.5882352941176471,positive,True,0.11045815918050253,1.2766604208842456,0.95,-0.040780406037939324,0.3770645171266638,0.2790720927907209,studentized,0.18048195180481952,0.2790720927907209,-0.0307936267864391,0.49764725732540577,10000,estimated,0.5581441855814419,False,
oni,observable,cold,candidates,"Rubber, RSS3",17,17,0.0626412477516915,-0.050070953016521536,0.47058823529411764,positive,False,0.11260011201331158,0.5563160340754018,0.95,-0.1175184182170724,0.3054137565248111,0.6078392160783922,studentized,0.5705429457054294,0.6078392160783922,-0.10801305653215668,0.48676588666487025,10000,estimated,0.8204779522047795,False,
oni,observable,cold,candidates,"Shrimps, Mexican",17,17,-0.03850118467252313,-0.11154875209247794,0.35294117647058826,negative,True,0.05143928433639045,-0.7484782334983939,0.95,-0.13274503534778628,0.06132600212041488,0.46265373462653736,studentized,0.44645535446455353,0.46265373462653736,-0.1386171646379365,0.08421200530485662,10000,estimated,0.7789221077892211,False,
oni,observable,cold,candidates,Sorghum,15,17,-0.027187257085913814,-0.04282919530636509,0.4666666666666667,negative,True,0.06279327928635052,-0.432964441336695,0.95,-0.1475428559032086,0.09419925216565564,0.6679332066793321,studentized,0.6573342665733427,0.6679332066793321,-0.16993479060421915,0.11161396614197293,10000,estimated,0.8204779522047795,False,
oni,observable,cold,candidates,Soybeans,17,17,-0.02350267863659578,-0.11228779273971756,0.35294117647058826,negative,True,0.048679822854388335,-0.4828012358815945,0.95,-0.11132313604936633,0.0732873243537256,0.6331366863313669,studentized,0.6275372462753724,0.6331366863313669,-0.11522567696199938,0.10410810540515342,10000,estimated,0.8204779522047795,False,
oni,observable,cold,candidates,"Sugar, world",17,17,0.267688870565596,0.11543612489708321,0.6470588235294118,positive,True,0.17088971401003636,1.5664422643359015,0.95,-0.030038095142869377,0.6109234844683362,0.1484851514848515,studentized,0.10268973102689731,0.1484851514848515,-0.02700952701678988,0.854688992635536,10000,estimated,0.38373085768346243,False,
oni,observable,cold,candidates,"Tea, avg 3 auctions",17,17,0.04094645232965976,0.03258686302882241,0.5294117647058824,positive,True,0.041336228158303345,0.9905706000278768,0.95,-0.03943051826275865,0.11855871130482082,0.33356664333566644,studentized,0.30756924307569244,0.33356664333566644,-0.04459765042477316,0.13453209019710438,10000,estimated,0.6254374562543745,False,
oni,observable,cold,candidates,"Tobacco, US import u.v.",17,17,0.05464993980857068,0.012785003254886629,0.6470588235294118,positive,True,0.024543912234545284,2.2266189385916846,0.95,0.008836881828136987,0.10255717707357768,0.0466953304669533,studentized,0.020097990200979902,0.0466953304669533,0.006995702572864998,0.11552525597013436,10000,estimated,0.20783635922122073,False,
oni,observable,cold,candidates,Urea,17,17,0.4790466851071308,0.27121156259118995,0.7647058823529411,positive,True,0.22063793118309027,2.171189162889708,0.95,0.10386690804166065,0.9363717036575322,0.09019098090190981,studentized,0.0244975502449755,0.09019098090190981,0.12648121815387686,1.2827197762228488,10000,estimated,0.300636603006366,False,
oni,observable,cold,candidates,"Wheat, US HRW",17,17,-0.10016385577547524,-0.1154080399152736,0.23529411764705882,negative,True,0.03472385355543802,-2.8845835216866016,0.95,-0.1638225608454617,-0.032262602591293835,0.016698330166983303,studentized,0.0030996900309969004,0.016698330166983303,-0.16808054407594647,-0.01695154147770242,10000,estimated,0.20783635922122073,False,
oni,observable,cold,controls,Gold,17,17,0.0928371185467818,0.03612039054738214,0.5882352941176471,positive,True,0.06678895248547054,1.3900071058455041,0.95,-0.025829756668465674,0.2258569582706743,0.18818118188181182,studentized,0.15158484151584842,0.18818118188181182,-0.02911922769144107,0.27394891960795614,10000,estimated,,,False
oni,observable,cold,controls,Platinum,17,17,0.030647570776755544,-0.03236844830526553,0.4117647058823529,positive,False,0.0602436567443495,0.5087269338050284,0.95,-0.07802231534160546,0.150688343575172,0.6155384461553844,studentized,0.5972402759724028,0.6155384461553844,-0.08151645634819414,0.17883503833879122,10000,estimated,,,False
oni,observable,cold,controls,Silver,17,17,0.23730162418824025,0.057020278086607146,0.5882352941176471,positive,True,0.1678050993728289,1.414150255714245,0.95,-0.04061303665623663,0.595163299313659,0.21157884211578842,studentized,0.1394860513948605,0.21157884211578842,-0.03021378490805876,1.0157446119213653,10000,estimated,,,False
